"sNR","mode","MHz","rxTime","senderDXCC","flowStartSeconds","senderCallsign","senderLocator","receiverCallsign","receiverLocator","receiverAntennaInformation","senderDXCCADIF","submode"
-17,"FT8","7.075721","2022-10-16 12:01:59","United States",1665921719,"KC1QBY","FN44RG","LU2EM","GF05QM","Broaband dipole antenna",291,
-18,"FT8","28.075714","2022-10-16 12:02:57","United States",1665921777,"KC1QBY","FN44RG","LW3DMA","GF05TG",,291,
-17,"FT8","28.075713","2022-10-16 12:06:59","United States",1665922019,"KC1QBY","FN44RG","LU6BHB","GF05rk",,291,
-16,"FT8","28.075175","2022-10-16 12:07:41","Brazil",1665922061,"PY2XAT","GG66QO","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-17,"FT8","28.074659","2022-10-16 12:10:26","Uruguay",1665922226,"CX3VB","GF27wp","KC1QBY","FN44RG","QRP X5105 EFHW",144,
-19,"FT8","28.075022","2022-10-16 12:10:26","Spain",1665922226,"EA7HJ","IM66vl61","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-18,"FT8","28.074993","2022-10-16 12:11:59","Argentina",1665922319,"LU9HPO","FF88HS","KC1QBY","FN44RG","QRP X5105 EFHW",100,
-13,"FT8","28.074522","2022-10-16 12:13:56","Brazil",1665922436,"PY2SAO","GG66PR","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-20,"FT8","28.075731","2022-10-16 12:13:56","Brazil",1665922436,"PU4KOM","GG79GM","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-13,"FT8","28.076316","2022-10-16 12:16:29","St. Lucia",1665922589,"J69DS","FK94ma61","KC1QBY","FN44RG","QRP X5105 EFHW",97,
-15,"FT8","28.074661","2022-10-16 12:16:56","Spain",1665922616,"EC7RC","IM86SU","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-16,"FT8","28.076245","2022-10-16 12:18:56","Uruguay",1665922736,"CX2SA","GF18ao46","KC1QBY","FN44RG","QRP X5105 EFHW",144,
-17,"FT8","28.074814","2022-10-16 12:21:26","Brazil",1665922886,"PU5OEB","GG36ue","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-15,"FT8","28.075357","2022-10-16 12:22:26","Colombia",1665922946,"HK3W","FJ34aw","KC1QBY","FN44RG","QRP X5105 EFHW",116,
-7,"FT8","28.075816","2022-10-16 12:23:11","United States",1665922991,"KC1QBY","FN44RG","VP2MLB","FK86VR",,291,
-6,"FT8","28.074889","2022-10-16 12:25:44","Puerto Rico",1665923144,"KP3AV","FK68vj03","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-22,"FT8","28.075337","2022-10-16 12:27:29","Argentina",1665923249,"LU1EEP","GF05LM","KC1QBY","FN44RG","QRP X5105 EFHW",100,
-16,"FT8","28.074963","2022-10-16 12:27:41","Argentina",1665923261,"LU2EM","GF05QM","KC1QBY","FN44RG","QRP X5105 EFHW",100,
-23,"FT8","28.075519","2022-10-16 12:28:11","Brazil",1665923291,"PU3WSF","GG40kb00","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-14,"FT8","28.074635","2022-10-16 12:28:26","Portugal",1665923306,"CT1ISH","IM58hr83","KC1QBY","FN44RG","QRP X5105 EFHW",272,
-6,"FT8","28.074317","2022-10-16 12:28:56","Spain",1665923336,"EA5YI","IM99LM","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-20,"FT8","28.075219","2022-10-16 12:28:56","Brazil",1665923336,"PY1SX","GG87MN","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-24,"FT8","28.076775","2022-10-16 12:29:56","Dominican Republic",1665923396,"HI8HRD","FK58AK","KC1QBY","FN44RG","QRP X5105 EFHW",72,
-14,"FT8","28.075108","2022-10-16 12:30:26","Puerto Rico",1665923426,"KP4RBR","FK78ad","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-18,"FT8","28.075712","2022-10-16 12:31:15","United States",1665923475,"KC1QBY","FN44RG","PU4EPO","GG78vv23",,291,
-13,"FT8","28.075816","2022-10-16 12:31:16","United States",1665923476,"KC1QBY","FN44RG","J69DS","FK94ma61","Wire",291,
-11,"FT8","28.076639","2022-10-16 12:31:26","Brazil",1665923486,"PU1KPS","GG77LM","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-16,"FT8","28.075739","2022-10-16 12:32:44","United States",1665923564,"KC1QBY","FN44RG","PY2APK","GG66ql","Dipole",291,
0,"FT8","28.074769","2022-10-16 12:36:56","United States",1665923816,"WA4MB","EL95LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-14,"FT8","28.075814","2022-10-16 12:37:11","Brazil",1665923831,"PU4KOM","GG79GM","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-19,"FT8","28.075800","2022-10-16 12:37:29","Spain",1665923849,"EA4HTI","IM68tk00","KC1QBY","FN44RG","QRP X5105 EFHW",281,
2,"FT8","28.074445","2022-10-16 12:37:41","United States",1665923861,"K4KCL","EL96wm64","KC1QBY","FN44RG","QRP X5105 EFHW",291,
16,"FT8","28.074453","2022-10-16 12:37:56","United States",1665923876,"AC2AC","EL96TC","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-17,"FT8","28.076011","2022-10-16 12:38:14","Colombia",1665923894,"HK6DOS","FJ24dt72df","KC1QBY","FN44RG","QRP X5105 EFHW",116,
-19,"FT8","28.075712","2022-10-16 12:38:26","Uruguay",1665923906,"CX1BV","GF15vc","KC1QBY","FN44RG","QRP X5105 EFHW",144,
-11,"FT8","28.075803","2022-10-16 12:38:42","United States",1665923922,"KC1QBY","FN44RG","WA2VNV","EL96WK","mobile ham stick on roof",291,
1,"FT8","28.075710","2022-10-16 12:38:42","United States",1665923922,"KC1QBY","FN44RG","KH6M","EL96ua59qg",,291,
4,"FT8","28.075716","2022-10-16 12:38:42","United States",1665923922,"KC1QBY","FN44RG","AC2AC","EL96TC","Vertical",291,
-18,"FT8","28.075718","2022-10-16 12:38:45","United States",1665923925,"KC1QBY","FN44RG","K1LO","FN42hr31kv","21 MHz = 4 element yagi up 10 meters",291,
-12,"FT8","28.074768","2022-10-16 12:38:56","United States",1665923936,"N4RWG","EM80OF","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-18,"FT8","28.075395","2022-10-16 12:38:56","Colombia",1665923936,"HK4SAN","FJ26hd44tt","KC1QBY","FN44RG","QRP X5105 EFHW",116,
-13,"FT8","28.076076","2022-10-16 12:39:26","Dominican Republic",1665923966,"HI5MAH","FK48KF","KC1QBY","FN44RG","QRP X5105 EFHW",72,
-7,"FT8","28.074456","2022-10-16 12:39:59","Bahamas",1665923999,"C6ACB","FL15GB","KC1QBY","FN44RG","QRP X5105 EFHW",60,
-11,"FT8","28.075722","2022-10-16 12:40:42","United States",1665924042,"KC1QBY","FN44RG","HK4SAN","FJ26hd44tt",,291,
-19,"FT8","28.075638","2022-10-16 12:40:59","Brazil",1665924059,"PU2HEN","GH53ii","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-19,"FT8","28.075999","2022-10-16 12:41:00","United States",1665924060,"KC1QBY","FN44RG","OA6DXV/SDR","FH43gm","Yagi LFA 2 El. * sdr.republicaoa6.com *",291,
-17,"FT8","28.076669","2022-10-16 12:41:56","Spain",1665924116,"EA5FQS","IM99tl55","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-19,"FT8","28.075711","2022-10-16 12:42:42","United States",1665924162,"KC1QBY","FN44RG","KC4MCQ","EL99DI",,291,
-14,"FT8","28.075715","2022-10-16 12:42:44","United States",1665924164,"KC1QBY","FN44RG","KC4LZN","EL98DS","FT-450D INV WINDOM UP 38 FT 40W",291,
-10,"FT8","28.075714","2022-10-16 12:42:45","United States",1665924165,"KC1QBY","FN44RG","HI5MAH","FK48KF",,291,
-14,"FT8","28.074260","2022-10-16 12:42:59","Argentina",1665924179,"LU3ETY","GF05LM","KC1QBY","FN44RG","QRP X5105 EFHW",100,
-16,"FT8","7.075720","2022-10-16 12:43:42","United States",1665924222,"KC1QBY","FN44RG","LU2EM","GF05QM","Broaband dipole antenna",291,
-12,"FT8","28.074825","2022-10-16 12:43:56","Montserrat",1665924236,"VP2MLB","FK86VR","KC1QBY","FN44RG","QRP X5105 EFHW",96,
-11,"FT8","28.075709","2022-10-16 12:45:12","United States",1665924312,"KC1QBY","FN44RG","KO4WCH","EL88XW",,291,
-8,"FT8","28.075717","2022-10-16 12:45:14","United States",1665924314,"KC1QBY","FN44RG","W4CHA","EL88qi66","Vert/SAL30",291,
-18,"FT8","28.075711","2022-10-16 12:45:15","United States",1665924315,"KC1QBY","FN44RG","HK3DMV","FJ24wt",,291,
-17,"FT8","28.075525","2022-10-16 12:45:29","Brazil",1665924329,"PY2ORG","GG76ds","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-7,"FT8","28.075729","2022-10-16 12:45:44","United States",1665924344,"KC1QBY","FN44RG","N2NL","EL88um",,291,
-14,"FT8","28.075716","2022-10-16 12:46:12","United States",1665924372,"KC1QBY","FN44RG","K2PS","EL98av18",,291,
-17,"FT8","28.075715","2022-10-16 12:48:12","United States",1665924492,"KC1QBY","FN44RG","N4RTD","EL88xa60",,291,
-11,"FT8","28.075722","2022-10-16 12:48:42","United States",1665924522,"KC1QBY","FN44RG","KB4MIS","EL87ps29","Sigma Eurocom 10-80",291,
-20,"FT8","28.075237","2022-10-16 12:49:26","United States",1665924566,"KB4MIS","EL87ps29","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-15,"FT8","28.075504","2022-10-16 12:50:11","Brazil",1665924611,"PY2GM","GG67DG","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-6,"FT8","28.076715","2022-10-16 12:50:11","Brazil",1665924611,"PY2DBR","GG77kg","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-13,"FT8","28.074641","2022-10-16 12:50:11","Spain",1665924611,"EA7TR","IM76sr","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-7,"FT8","28.074402","2022-10-16 12:50:11","Brazil",1665924611,"PU5CAC","GG53ie","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-15,"FT8","28.076317","2022-10-16 12:51:29","St. Lucia",1665924689,"J69DS","FK94ma61","KC1QBY","FN44RG","QRP X5105 EFHW",97,
-8,"FT8","28.075693","2022-10-16 12:51:43","United States",1665924703,"KC1QBY","FN44RG","W2TAD","EL99jn46","DP",291,
-9,"FT8","28.075731","2022-10-16 12:52:11","United States",1665924731,"KC1QBY","FN44RG","KD4NSJ","EL98GC","YAESU FT450D VR ANT 50W",291,
-5,"FT8","28.075715","2022-10-16 12:52:42","United States",1665924762,"KC1QBY","FN44RG","N2UJZ","EL87TI",,291,
7,"FT8","28.075616","2022-10-16 12:52:56","United States",1665924776,"KC4MCQ","EL99DI","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-10,"FT8","28.075263","2022-10-16 12:53:26","United States",1665924806,"N2UJZ","EL87TI","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-13,"FT8","28.075705","2022-10-16 12:54:14","United States",1665924854,"KC1QBY","FN44RG","NN4X","EL98jh",,291,
-10,"FT8","28.075752","2022-10-16 12:55:17","United States",1665924917,"KC1QBY","FN44RG","WB4UIH","EL98ph34","Indoor Mag Loop",291,
-13,"FT8","28.075795","2022-10-16 12:55:42","United States",1665924942,"KC1QBY","FN44RG","W4GKA","EL98RC","Dipole",291,
-12,"FT8","28.075759","2022-10-16 12:55:46","United States",1665924946,"KC1QBY","FN44RG","K5JC","EM00xr47",,291,
0,"FT8","28.075142","2022-10-16 12:55:56","United States",1665924956,"KG4CBI","EL98is77","KC1QBY","FN44RG","QRP X5105 EFHW",291,
3,"FT8","28.074564","2022-10-16 12:56:11","United States",1665924971,"W4SO","EL98qe80","KC1QBY","FN44RG","QRP X5105 EFHW",291,
0,"FT8","28.076443","2022-10-16 12:56:11","Brazil",1665924971,"PU2UAF","GG66mv","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-6,"FT8","28.074527","2022-10-16 12:56:12","United States",1665924972,"WN3DX","EL98","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-7,"FT8","28.074408","2022-10-16 12:56:14","Italy",1665924974,"IZ8VYU","JN71gm13","KC1QBY","FN44RG","QRP X5105 EFHW",248,
-12,"FT8","28.074638","2022-10-16 12:56:41","Brazil",1665925001,"PY2DPM","GG66TA","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-14,"FT8","28.074878","2022-10-16 12:56:56","Brazil",1665925016,"PY5ZM","GG35DG","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-2,"FT8","28.074889","2022-10-16 12:57:11","Puerto Rico",1665925031,"KP3AV","FK68vj03","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-17,"FT8","28.075779","2022-10-16 12:58:45","United States",1665925125,"KC1QBY","FN44RG","AD0K","EM10BC",,291,
-6,"FT8","28.075714","2022-10-16 12:59:12","United States",1665925152,"KC1QBY","FN44RG","K2EK","EL97rw70","GAP Titan",291,
-18,"FT8","28.075728","2022-10-16 12:59:12","United States",1665925152,"KC1QBY","FN44RG","AE0JM","EM10CG",,291,
-17,"FT8","28.076075","2022-10-16 12:59:29","Dominican Republic",1665925169,"HI5MAH","FK48KF","KC1QBY","FN44RG","QRP X5105 EFHW",72,
-6,"FT8","28.075712","2022-10-16 13:00:41","United States",1665925241,"KC1QBY","FN44RG","WN3DX","EL98",,291,
-20,"FT8","28.075709","2022-10-16 13:01:12","United States",1665925272,"KC1QBY","FN44RG","KA6J","EL19BX","EL19, KYLE TEXAS, 30 WATTS, FTDX10, VERTICAL",291,
-17,"FT8","28.075697","2022-10-16 13:01:41","United States",1665925301,"KC1QBY","FN44RG","W5VOM","EL29CO",,291,
-11,"FT8","28.075149","2022-10-16 13:01:56","United States",1665925316,"KD5SAQ","EL09sj56xd","KC1QBY","FN44RG","QRP X5105 EFHW",291,
7,"FT8","28.074535","2022-10-16 13:02:29","United States",1665925349,"AC2AC","EL96TC","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-1,"FT8","28.075717","2022-10-16 13:02:42","United States",1665925362,"KC1QBY","FN44RG","AC2AC","EL96TC","Vertical",291,
-17,"FT8","28.075806","2022-10-16 13:02:42","United States",1665925362,"KC1QBY","FN44RG","VP2MLB","FK86VR",,291,
-16,"FT8","28.076027","2022-10-16 13:03:26","United States",1665925406,"W5JAN","EM20fg","KC1QBY","FN44RG","QRP X5105 EFHW",291,
11,"FT8","28.074573","2022-10-16 13:03:26","United States",1665925406,"K4KCL","EL96wm64","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-20,"FT8","28.075717","2022-10-16 13:03:42","United States",1665925422,"KC1QBY","FN44RG","K1LO","FN42hr31kv","21 MHz = 4 element yagi up 10 meters",291,
-13,"FT8","28.075803","2022-10-16 13:03:45","United States",1665925425,"KC1QBY","FN44RG","WA2VNV","EL96WK","mobile ham stick on roof",291,
7,"FT8","28.074680","2022-10-16 13:04:11","United States",1665925451,"WB4UIH","EL98ph34","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-22,"FT8","28.075633","2022-10-16 13:04:11","United States",1665925451,"W3RZ","EL29kq65","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-1,"FT8","28.076051","2022-10-16 13:04:41","United States",1665925481,"WA4MB","EL95LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-2,"FT8","28.074816","2022-10-16 13:04:41","Cuba",1665925481,"CO3LT","EL93LM","KC1QBY","FN44RG","QRP X5105 EFHW",70,
-8,"FT8","28.075108","2022-10-16 13:05:11","Puerto Rico",1665925511,"KP4RBR","FK78ad","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-18,"FT8","28.075916","2022-10-16 13:05:27","South Africa",1665925527,"ZR6CV","KG34","KC1QBY","FN44RG","QRP X5105 EFHW",462,
-21,"FT8","28.075259","2022-10-16 13:05:41","United States",1665925541,"W3YNE","EL98QA","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-20,"FT8","28.074990","2022-10-16 13:05:41","Spain",1665925541,"EA1DR","IN82cx","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-19,"FT8","28.075186","2022-10-16 13:05:41","Puerto Rico",1665925541,"WP4J","FK67qx85","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-24,"FT8","28.075395","2022-10-16 13:06:14","Colombia",1665925574,"HK4SAN","FJ26hd44tt","KC1QBY","FN44RG","QRP X5105 EFHW",116,
-23,"FT8","28.076709","2022-10-16 13:06:56","United States",1665925616,"W4GKA","EL98RC","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-19,"FT8","28.075909","2022-10-16 13:09:11","Brazil",1665925751,"PT7AZ","HI06LM","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-20,"FT8","28.074207","2022-10-16 13:09:29","Guadeloupe",1665925769,"FG8OJ","FK96hg","KC1QBY","FN44RG","QRP X5105 EFHW",79,
-13,"FT8","28.075769","2022-10-16 13:09:41","United States",1665925781,"N5EN","EL29FS","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-18,"FT8","28.075508","2022-10-16 13:09:56","France",1665925796,"F5SZY","IN96md37","KC1QBY","FN44RG","QRP X5105 EFHW",227,
-24,"FT8","28.075013","2022-10-16 13:09:59","Italy",1665925799,"I4WQH","JN54PM","KC1QBY","FN44RG","QRP X5105 EFHW",248,
-10,"FT8","28.075343","2022-10-16 13:10:26","United States",1665925826,"KC1QBY","FN44RG","N5DTT","EL29gq48",,291,
-13,"FT8","28.075325","2022-10-16 13:10:26","United States",1665925826,"KC1QBY","FN44RG","W3RZ","EL29kq65",,291,
5,"FT8","28.075389","2022-10-16 13:10:26","United States",1665925826,"KC1QBY","FN44RG","K5MQ","EM31wq53","Hy-Gain TH2 2 Ele Yagi@30ft",291,
-19,"FT8","28.075352","2022-10-16 13:10:27","United States",1665925827,"KC1QBY","FN44RG","W3YNE","EL98QA","OCF Dipole",291,
-17,"FT8","28.075371","2022-10-16 13:10:27","United States",1665925827,"KC1QBY","FN44RG","N1UL","EL95DV",,291,
2,"FT8","28.075343","2022-10-16 13:10:29","United States",1665925829,"KC1QBY","FN44RG","N5DG","EM20ab",,291,
-20,"FT8","28.075407","2022-10-16 13:10:30","United States",1665925830,"KC1QBY","FN44RG","C6ACB","FL15GB",,291,
-18,"FT8","28.074989","2022-10-16 13:10:56","United States",1665925856,"KE5DTF","EM22LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-5,"FT8","28.074412","2022-10-16 13:10:56","United States",1665925856,"K4IM","EL95VS","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-7,"FT8","28.075508","2022-10-16 13:10:56","Cuba",1665925856,"CO5WE","EL93FB","KC1QBY","FN44RG","QRP X5105 EFHW",70,
-21,"FT8","28.075457","2022-10-16 13:11:27","Puerto Rico",1665925887,"WP4RRF","FK68TA","KC1QBY","FN44RG","QRP X5105 EFHW",202,
-16,"FT8","28.074532","2022-10-16 13:11:41","United States",1665925901,"KC1QBY","FN44RG","W5CRN","EM20GD",,291,
-14,"FT8","28.075432","2022-10-16 13:12:11","United States",1665925931,"KC1QBY","FN44RG","K4QAL","EM50cf55so",,291,
-18,"FT8","28.075759","2022-10-16 13:12:56","United States",1665925976,"NF3R","FN20DG","KC1QBY","FN44RG","QRP X5105 EFHW",291,
1,"FT8","28.074449","2022-10-16 13:13:41","Bahamas",1665926021,"C6ACB","FL15GB","KC1QBY","FN44RG","QRP X5105 EFHW",60,
-6,"FT8","28.076317","2022-10-16 13:14:26","St. Lucia",1665926066,"J69DS","FK94ma61","KC1QBY","FN44RG","QRP X5105 EFHW",97,
-22,"FT8","28.075508","2022-10-16 13:14:29","United States",1665926069,"NI9N","EL29CQ","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-19,"FT8","28.075684","2022-10-16 13:14:29","Chile",1665926069,"XQ3SK","FF46qj","KC1QBY","FN44RG","QRP X5105 EFHW",112,
-4,"FT8","28.075384","2022-10-16 13:14:42","United States",1665926082,"KC1QBY","FN44RG","IK7XNF","JN81kb45vt","Dipole",291,
-13,"FT8","28.075377","2022-10-16 13:14:44","United States",1665926084,"KC1QBY","FN44RG","N4LR","EM50LM","A50-5S W5WVO Mod",291,
-2,"FT8","28.075341","2022-10-16 13:14:46","United States",1665926086,"KC1QBY","FN44RG","W1BFA","FN44tg67",,291,
-15,"FT8","28.075340","2022-10-16 13:15:11","United States",1665926111,"KC1QBY","FN44RG","NI9N","EL29CQ","4 x 14 el Xpol",291,
13,"FT8","28.075339","2022-10-16 13:16:41","United States",1665926201,"KC1QBY","FN44RG","N5JBF","EM20",,291,
-14,"FT8","28.075389","2022-10-16 13:16:58","United States",1665926218,"KC1QBY","FN44RG","K5JC","EM00xr47",,291,
-18,"FT8","28.075624","2022-10-16 13:17:00","United States",1665926220,"KC1QBY","FN44RG","OA6DXV/SDR","FH43gm","Yagi LFA 2 El. * sdr.republicaoa6.com *",291,
-19,"FT8","28.075644","2022-10-16 13:17:56","United States",1665926276,"K4QAL","EM50cf55so","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-9,"FT8","28.076155","2022-10-16 13:17:56","United States",1665926276,"WB5XX","EM33RE","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-6,"FT8","28.075408","2022-10-16 13:18:41","United States",1665926321,"KC1QBY","FN44RG","AD0K","EM10BC",,291,
-11,"FT8","28.075385","2022-10-16 13:18:42","United States",1665926322,"KC1QBY","FN44RG","WLO","EM50VO","Sky-Loop",291,
-19,"FT8","28.075141","2022-10-16 13:18:56","Spain",1665926336,"EA4AA","IN80dl95md","KC1QBY","FN44RG","QRP X5105 EFHW",281,
-15,"FT8","28.075357","2022-10-16 13:19:11","United States",1665926351,"KC1QBY","FN44RG","AE0JM","EM10CG",,291,
0,"FT8","28.075341","2022-10-16 13:19:15","United States",1665926355,"KC1QBY","FN44RG","W1DAR","EL96wi64","vertical",291,
-13,"FT8","28.075331","2022-10-16 13:20:26","United States",1665926426,"W1DAR","EL96wi64","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-20,"FT8","28.075514","2022-10-16 13:20:56","Brazil",1665926456,"PY4NN","GH80AC","KC1QBY","FN44RG","QRP X5105 EFHW",108,
-9,"FT8","28.075550","2022-10-16 13:21:41","United States",1665926501,"KC1QBY","FN44RG","W5MBG","EM00MB","FLEX 6400 FOLDED DIPOLE",291,
5,"FT8","28.074884","2022-10-16 13:22:26","United States",1665926546,"N5JBF","EM20","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-19,"FT8","28.075148","2022-10-16 13:22:56","United States",1665926576,"KD5SAQ","EL09sj56xd","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-10,"FT8","28.075514","2022-10-16 13:23:15","United States",1665926595,"KC1QBY","FN44RG","KD5M","EM60rs23je","Dipole",291,
-13,"FT8","28.075494","2022-10-16 13:23:41","United States",1665926621,"KC1QBY","FN44RG","W5VOM","EL29CO",,291,
-2,"FT8","28.075601","2022-10-16 13:23:42","United States",1665926622,"KC1QBY","FN44RG","WA2VNV","EL96WK","mobile ham stick on roof",291,
-17,"FT8","28.075513","2022-10-16 13:23:44","United States",1665926624,"KC1QBY","FN44RG","W4AEJ","EM60sm27","SteppIR BigIR Vertical",291,
-16,"FT8","28.075582","2022-10-16 13:23:44","United States",1665926624,"KC1QBY","FN44RG","VP2MLB","FK86VR",,291,
3,"FT8","28.074766","2022-10-16 13:24:26","Cuba",1665926666,"CO3LT","EL93LM","KC1QBY","FN44RG","QRP X5105 EFHW",70,
-13,"FT8","28.075065","2022-10-16 13:24:41","United States",1665926681,"W3RZ","EL29kq65","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-15,"FT8","28.075115","2022-10-16 13:24:41","Argentina",1665926681,"LU5FPI","FF97","KC1QBY","FN44RG","QRP X5105 EFHW",100,
8,"FT8","28.074535","2022-10-16 13:24:41","United States",1665926681,"AC2AC","EL96TC","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-19,"FT8","28.075643","2022-10-16 13:24:56","United States",1665926696,"K5DZY","EM40bf","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-11,"FT8","28.075176","2022-10-16 13:25:26","United States",1665926726,"WA4MB","EL95LM","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-1,"FT8","28.075360","2022-10-16 13:26:41","United States",1665926801,"KC1QBY","FN44RG","KB4MIS","EL87ps29","Sigma Eurocom 10-80",291,
-18,"FT8","28.075351","2022-10-16 13:27:12","United States",1665926832,"KC1QBY","FN44RG","KI5SM","EL09rl62",,291,
-18,"FT8","28.075354","2022-10-16 13:27:42","United States",1665926862,"KC1QBY","FN44RG","K1LO","FN42hr31kv","21 MHz = 4 element yagi up 10 meters",291,
-24,"FT8","28.075353","2022-10-16 13:27:42","United States",1665926862,"KC1QBY","FN44RG","KC4LZN","EL98DS","FT-450D INV WINDOM UP 38 FT 40W",291,
-12,"FT8","28.075381","2022-10-16 13:27:46","United States",1665926866,"KC1QBY","FN44RG","W4LUF","EL95TO",,291,
-24,"FT8","28.075450","2022-10-16 13:27:48","United States",1665926868,"KC1QBY","FN44RG","J69DS","FK94ma61","Wire",291,
-24,"FT8","28.076352","2022-10-16 13:28:12","United States",1665926892,"KC1QBY","FN44RG","PT2APO","GH64BF",,291,
-16,"FT8","28.075416","2022-10-16 13:28:14","United States",1665926894,"KC1QBY","FN44RG","KE5CO","EL29DR","Vertical Doublet",291,
-17,"FT8","28.075313","2022-10-16 13:28:42","United States",1665926922,"KC1QBY","FN44RG","WA4SXZ","EM60SM44","40m dipole at 30ft",291,
-15,"FT8","28.075356","2022-10-16 13:28:46","United States",1665926926,"KC1QBY","FN44RG","EA4AA","IN80dl95md","Optibeam OB 13-6",291,
-22,"FT8","28.075352","2022-10-16 13:29:12","United States",1665926952,"KC1QBY","FN44RG","N4RTD","EL88xa60",,291,
-16,"FT8","28.075357","2022-10-16 13:29:15","United States",1665926955,"KC1QBY","FN44RG","CX7SS","GF25lq","eaxBeam - Cuco Dipole 40 - 80 m",291,
-9,"FT8","28.075351","2022-10-16 13:30:11","United States",1665927011,"KC1QBY","FN44RG","N5DTT","EL29gq48",,291,
-10,"FT8","28.075369","2022-10-16 13:30:15","United States",1665927015,"KC1QBY","FN44RG","HK4GSO","FJ26hc",,291,
-18,"FT8","28.075063","2022-10-16 13:30:56","Paraguay",1665927056,"ZP5DA","GG14EQ","KC1QBY","FN44RG","QRP X5105 EFHW",132,
-10,"FT8","28.075835","2022-10-16 13:31:56","United States",1665927116,"N5EN","EL29FS","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-12,"FT8","28.075144","2022-10-16 13:32:26","Colombia",1665927146,"HK3W","FJ34aw","KC1QBY","FN44RG","QRP X5105 EFHW",116,
-24,"FT8","28.076623","2022-10-16 13:33:29","United States",1665927209,"KI5SM","EL09rl62","KC1QBY","FN44RG","QRP X5105 EFHW",291,
-17,"FT8","28.074540","2022-10-16 13:34:11","United States",1665927251,"KC1QBY","FN44RG","W5CRN","EM20GD",,291,
-7,"FT8","28.075330","2022-10-16 13:34:11","United States",1665927251,"KC1QBY","FN44RG","W3RZ","EL29kq65",,291,
-3,"FT8","28.075352","2022-10-16 13:34:13","United States",1665927253,"KC1QBY","FN44RG","N5DG","EM20ab",,291,
-13,"FT8","28.076318","2022-10-16 13:34:26","St. Lucia",1665927266,"J69DS","FK94ma61","KC1QBY","FN44RG","QRP X5105 EFHW",97,
-11,"FT8","28.075348","2022-10-16 13:34:44","United States",1665927284,"KC1QBY","FN44RG","W1BFA","FN44tg67",,291,
-14,"FT8","28.075355","2022-10-16 13:35:12","United States",1665927312,"KC1QBY","FN44RG","IK7XNF","JN81kb45vt","Dipole",291,
